id_proyecto,presupuesto_estimado,deadline_dias,cantidad_bugs,numero_desarrolladores,tipo_servicio,infraestructura_nube_previa,renovacion_contrato,horas_hombre_invertidas,fecha_entrega
PRJ-00317,35671.47,60,5,5,E-commerce,Sí,No,968.0,2024-01-14
PRJ-00318,17997.07,219,1,3,Sistema SaaS,Sí,No,533.5,2024-01-14
PRJ-00319,16732.78,175,4,3,E-commerce,Sí,Sí,530.1,2024-01-14
PRJ-00320,23768.22,119,11,3,App Móvil,Sí,Sí,729.0,2024-01-14
PRJ-00321,46192.0,35,1,6,E-commerce,No,No,1207.9,2024-01-14
PRJ-00322,58594.69,168,9,4,Sistema SaaS,No,No,1485.7,2024-01-14
PRJ-00323,54514.8,124,6,4,Portal Web,No,No,1371.4,2024-01-14
PRJ-00324,25995.04,148,14,3,Sistema SaaS,Sí,Sí,821.0,2024-01-14
PRJ-00325,76614.9,149,10,4,Sistema SaaS,Sí,Sí,1886.0,2024-01-14
PRJ-00326,60342.27,152,9,8,Sistema SaaS,Sí,Sí,1709.0,2024-01-14
PRJ-00327,46576.55,314,5,3,E-commerce,No,No,1139.7,2024-01-14
PRJ-00328,50879.06,208,6,3,Sistema SaaS,No,Sí,1214.7,2024-01-14
PRJ-00329,36470.0,354,14,6,Sistema SaaS,No,No,1158.3,2024-01-14
PRJ-00330,23579.82,36,5,1,Sistema SaaS,Sí,Sí,581.6,2024-01-14
PRJ-00331,31697.95,341,9,6,App Móvil,Sí,No,1009.2,2024-01-14
PRJ-00332,61838.46,156,0,9,E-commerce,Sí,Sí,1684.3,2024-01-14
PRJ-00333,6079.51,106,14,3,App Móvil,No,Sí,401.2,2024-01-14
PRJ-00334,13705.45,263,2,2,Sistema SaaS,No,No,400.8,2024-01-14
PRJ-00335,8450.2,347,14,3,App Móvil,Sí,No,422.0,2024-01-14
PRJ-00336,8054.66,103,9,3,Portal Web,Sí,No,413.5,2024-01-14
PRJ-00337,69159.54,300,1,2,Sistema SaaS,No,No,1507.0,2024-01-15
PRJ-00338,57774.34,338,0,4,App Móvil,Sí,Sí,1371.5,2024-01-15
PRJ-00339,40563.04,149,0,8,Sistema SaaS,No,Sí,1156.5,2024-01-15
PRJ-00340,12337.56,64,3,7,Portal Web,Sí,No,580.0,2024-01-15
PRJ-00341,41871.19,236,10,9,Sistema SaaS,Sí,Sí,1388.0,2024-01-15
PRJ-00342,40510.38,299,0,8,Sistema SaaS,No,Sí,1200.1,2024-01-15
PRJ-00343,17990.14,122,1,7,App Móvil,Sí,Sí,681.1,2024-01-15
PRJ-00344,37538.87,206,0,6,Sistema SaaS,Sí,No,971.8,2024-01-15
PRJ-00345,34887.86,303,12,3,Portal Web,No,No,950.3,2024-01-15
PRJ-00346,51188.76,208,11,4,Portal Web,No,Sí,1333.5,2024-01-15
PRJ-00347,52632.02,158,11,8,App Móvil,Sí,Sí,1509.2,2024-01-15
PRJ-00348,8397.8,154,5,2,Sistema SaaS,No,No,336.2,2024-01-15
PRJ-00349,33095.95,56,10,6,E-commerce,No,Sí,1032.6,2024-01-15
PRJ-00350,51939.49,93,3,1,Sistema SaaS,Sí,Sí,1118.0,2024-01-15
PRJ-00351,42735.22,89,7,7,E-commerce,Sí,No,1281.1,2024-01-15
PRJ-00352,69236.74,248,10,4,Sistema SaaS,No,Sí,1693.9,2024-01-15
PRJ-00353,54402.02,246,4,1,Portal Web,No,No,1229.6,2024-01-15
PRJ-00354,17220.08,198,13,5,Portal Web,Sí,Sí,760.3,2024-01-15
PRJ-00355,10292.66,178,9,5,Sistema SaaS,No,Sí,512.9,2024-01-15
PRJ-00356,53181.45,299,4,6,Sistema SaaS,No,Sí,1396.5,2024-01-15
PRJ-00357,6988.35,145,10,8,Portal Web,Sí,Sí,623.6,2024-01-15
PRJ-00358,48933.17,274,10,4,Sistema SaaS,Sí,Sí,1308.3,2024-01-15
PRJ-00359,75517.27,177,7,7,Sistema SaaS,No,No,1922.4,2024-01-15
PRJ-00360,48160.56,121,10,4,App Móvil,Sí,No,1250.7,2024-01-15
PRJ-00361,34112.74,114,9,2,App Móvil,No,Sí,892.2,2024-01-16
PRJ-00362,53246.62,116,5,8,App Móvil,No,Sí,1475.7,2024-01-16
PRJ-00363,39368.97,149,5,5,E-commerce,Sí,No,1056.2,2024-01-16
PRJ-00364,45921.26,53,2,4,Portal Web,Sí,Sí,1119.6,2024-01-16
PRJ-00365,75609.86,118,12,2,Sistema SaaS,No,No,1752.4,2024-01-16
PRJ-00366,33957.7,66,5,7,Portal Web,Sí,Sí,1086.7,2024-01-16
PRJ-00367,77089.29,300,9,5,Sistema SaaS,No,No,1862.4,2024-01-16
PRJ-00368,72901.3,41,12,9,Sistema SaaS,Sí,Sí,1959.1,2024-01-16
PRJ-00369,19684.34,124,6,7,Portal Web,Sí,No,775.8,2024-01-16
PRJ-00370,10202.1,60,1,9,E-commerce,No,No,627.5,2024-01-16
PRJ-00371,12558.35,262,2,5,E-commerce,No,No,504.7,2024-01-16
PRJ-00372,6366.64,357,5,6,E-commerce,Sí,No,451.0,2024-01-16
PRJ-00373,12083.22,329,9,8,E-commerce,Sí,Sí,733.4,2024-01-16
PRJ-00374,56225.51,315,8,6,App Móvil,Sí,No,1498.3,2024-01-16
PRJ-00375,10339.15,64,12,4,Portal Web,No,No,545.9,2024-01-16
PRJ-00376,28923.17,50,8,2,E-commerce,Sí,Sí,718.5,2024-01-16
PRJ-00377,68365.65,140,7,6,E-commerce,No,Sí,1717.0,2024-01-16
PRJ-00378,6745.4,348,7,9,E-commerce,No,Sí,620.4,2024-01-16
PRJ-00379,66085.14,174,8,8,E-commerce,Sí,Sí,1819.8,2024-01-16
PRJ-00380,26139.11,41,10,3,App Móvil,Sí,No,775.1,2024-01-16
PRJ-00381,13862.36,273,14,5,Sistema SaaS,No,Sí,653.7,2024-01-16
PRJ-00382,57255.29,175,10,6,E-commerce,No,Sí,1517.1,2024-01-16
PRJ-00383,52170.71,268,8,7,App Móvil,Sí,No,1478.9,2024-01-16
PRJ-00384,70810.4,121,9,2,App Móvil,No,Sí,1599.7,2024-01-16
PRJ-00385,60130.33,345,10,6,App Móvil,Sí,No,1571.3,2024-01-17
PRJ-00386,65261.07,352,12,2,Sistema SaaS,Sí,No,1562.1,2024-01-17
PRJ-00387,26152.59,144,8,8,Portal Web,Sí,Sí,988.9,2024-01-17
PRJ-00388,18307.97,44,4,7,E-commerce,No,No,723.3,2024-01-17
PRJ-00389,61296.11,301,14,2,Sistema SaaS,No,No,1450.7,2024-01-17
PRJ-00390,65512.61,51,5,4,App Móvil,No,Sí,1564.1,2024-01-17
PRJ-00391,79287.89,147,14,7,Sistema SaaS,No,Sí,2089.4,2024-01-17
PRJ-00392,35946.33,124,4,9,Portal Web,Sí,No,1148.1,2024-01-17
PRJ-00393,32901.36,286,12,3,App Móvil,No,Sí,946.1,2024-01-17
PRJ-00394,63230.97,360,0,8,Portal Web,No,Sí,1622.1,2024-01-17
PRJ-00395,30560.27,291,3,9,Portal Web,Sí,Sí,1030.1,2024-01-17
PRJ-00396,74806.8,116,14,8,App Móvil,No,No,2013.0,2024-01-17
PRJ-00397,69380.96,347,13,4,E-commerce,No,Sí,1722.4,2024-01-17
PRJ-00398,37174.55,87,10,4,Portal Web,Sí,No,1010.5,2024-01-17
PRJ-00399,61315.33,259,12,7,App Móvil,No,Sí,1699.6,2024-01-17
PRJ-00400,61590.72,137,0,4,Sistema SaaS,No,No,1394.1,2024-01-17
PRJ-00401,12734.29,48,11,7,Sistema SaaS,No,No,684.9,2024-01-17
PRJ-00402,72691.47,170,0,9,Portal Web,No,Sí,1871.5,2024-01-17
PRJ-00403,42893.93,189,2,9,App Móvil,No,Sí,1275.6,2024-01-17
PRJ-00404,66984.31,129,6,9,Portal Web,No,Sí,1811.3,2024-01-17
PRJ-00405,29003.72,294,14,6,E-commerce,Sí,No,1015.4,2024-01-17
PRJ-00406,72164.24,267,0,1,Sistema SaaS,No,Sí,1468.9,2024-01-17
PRJ-00407,34190.13,267,6,8,E-commerce,Sí,Sí,1102.9,2024-01-17
PRJ-00408,5812.82,78,9,6,Portal Web,Sí,No,493.8,2024-01-17
PRJ-00409,72903.65,194,13,7,E-commerce,Sí,Sí,1928.7,2024-01-18
PRJ-00410,11846.5,316,9,2,E-commerce,No,No,448.1,2024-01-18
PRJ-00411,28948.52,88,14,3,Portal Web,Sí,No,896.3,2024-01-18
PRJ-00412,76254.65,212,12,6,Portal Web,Sí,No,1969.6,2024-01-18
PRJ-00413,76295.54,176,0,3,Portal Web,No,Sí,1623.3,2024-01-18
PRJ-00414,48007.84,330,8,5,E-commerce,No,Sí,1304.0,2024-01-18
PRJ-00415,52387.79,125,4,4,App Móvil,Sí,No,1267.2,2024-01-18
PRJ-00416,38633.41,72,12,5,App Móvil,Sí,Sí,1158.1,2024-01-18
PRJ-00417,26990.81,286,14,8,App Móvil,No,No,1076.3,2024-01-18
PRJ-00418,29649.84,242,5,4,E-commerce,No,No,818.6,2024-01-18
PRJ-00419,55438.88,218,14,9,Sistema SaaS,Sí,Sí,1719.8,2024-01-18
PRJ-00420,61428.09,160,11,3,Sistema SaaS,No,No,1514.6,2024-01-18
PRJ-00421,64368.43,329,8,7,Portal Web,No,Sí,1708.9,2024-01-18
PRJ-00422,64221.36,318,10,7,App Móvil,Sí,No,1774.2,2024-01-18
PRJ-00423,11840.46,166,2,1,Sistema SaaS,No,Sí,281.5,2024-01-18
PRJ-00424,42081.52,59,2,3,App Móvil,Sí,Sí,1001.3,2024-01-18
PRJ-00425,9316.91,175,4,1,E-commerce,No,No,293.4,2024-01-18
PRJ-00426,46214.67,341,12,8,Portal Web,No,Sí,1401.6,2024-01-18
PRJ-00427,38114.79,134,12,5,Portal Web,Sí,No,1114.7,2024-01-18
PRJ-00428,71577.81,316,6,4,Portal Web,No,Sí,1708.5,2024-01-18
PRJ-00429,31318.63,220,2,3,Portal Web,Sí,No,773.0,2024-01-18
PRJ-00430,13780.03,207,3,7,Portal Web,No,No,648.4,2024-01-18
PRJ-00431,15724.38,268,13,8,Portal Web,Sí,No,814.7,2024-01-18
PRJ-00432,62113.3,30,1,8,Portal Web,Sí,Sí,1664.8,2024-01-18
PRJ-00433,51366.35,139,8,1,App Móvil,No,No,1109.8,2024-01-19
PRJ-00434,12584.2,304,9,7,Sistema SaaS,Sí,Sí,699.9,2024-01-19
PRJ-00435,11308.01,263,8,5,App Móvil,No,No,553.4,2024-01-19
PRJ-00436,57572.68,93,12,2,App Móvil,No,No,1347.2,2024-01-19
PRJ-00437,10457.23,273,10,8,Sistema SaaS,Sí,No,683.6,2024-01-19
PRJ-00438,66639.5,82,1,2,App Móvil,Sí,Sí,1386.6,2024-01-19
PRJ-00439,57968.17,291,4,6,Portal Web,Sí,No,1486.2,2024-01-19
PRJ-00440,11101.16,46,0,5,App Móvil,Sí,Sí,432.1,2024-01-19
PRJ-00441,11362.83,331,7,6,Portal Web,Sí,No,532.5,2024-01-19
PRJ-00442,78997.97,263,5,8,Sistema SaaS,No,Sí,2004.1,2024-01-19
PRJ-00443,33070.31,102,13,9,App Móvil,No,Sí,1226.0,2024-01-19
PRJ-00444,32798.16,120,9,3,E-commerce,Sí,No,951.6,2024-01-19
PRJ-00445,65959.97,35,9,3,App Móvil,Sí,No,1582.9,2024-01-19
PRJ-00446,76043.64,227,1,7,Sistema SaaS,No,Sí,1788.2,2024-01-19
PRJ-00447,78950.08,225,1,3,E-commerce,No,No,1712.8,2024-01-19
PRJ-00448,61503.36,325,9,5,Portal Web,No,No,1590.7,2024-01-19
PRJ-00449,33219.47,351,4,4,E-commerce,Sí,Sí,851.7,2024-01-19
PRJ-00450,11262.55,166,6,9,Portal Web,Sí,No,683.0,2024-01-19
PRJ-00451,63286.02,296,8,8,Sistema SaaS,Sí,Sí,1721.8,2024-01-19
PRJ-00452,46880.32,145,8,9,Portal Web,No,No,1425.4,2024-01-19
PRJ-00453,36816.65,72,11,6,Sistema SaaS,No,No,1178.1,2024-01-19
PRJ-00454,72976.58,260,14,2,App Móvil,Sí,No,1722.1,2024-01-19
PRJ-00455,13339.81,87,14,8,E-commerce,Sí,No,795.6,2024-01-19
PRJ-00456,41946.88,235,10,1,E-commerce,Sí,Sí,981.0,2024-01-19
PRJ-00457,5851.52,323,5,5,E-commerce,No,No,374.5,2024-01-20
PRJ-00458,40149.55,123,1,2,Portal Web,No,Sí,907.6,2024-01-20
PRJ-00459,9222.75,65,5,7,Sistema SaaS,Sí,No,557.5,2024-01-20
PRJ-00460,13911.34,259,0,5,App Móvil,Sí,Sí,472.8,2024-01-20
PRJ-00461,13814.47,256,10,3,Sistema SaaS,No,No,537.1,2024-01-20
PRJ-00462,53690.77,212,10,7,E-commerce,No,Sí,1510.3,2024-01-20
PRJ-00463,60953.37,291,12,3,Portal Web,Sí,Sí,1490.4,2024-01-20
PRJ-00464,48752.66,160,1,6,App Móvil,No,No,1286.9,2024-01-20
PRJ-00465,77162.94,94,11,4,App Móvil,No,No,1854.9,2024-01-20
PRJ-00466,33115.29,215,2,2,Portal Web,Sí,No,770.4,2024-01-20
PRJ-00467,26428.41,146,4,9,Sistema SaaS,No,No,1009.8,2024-01-20
PRJ-00468,70144.93,215,9,6,Portal Web,Sí,No,1777.1,2024-01-20
PRJ-00469,21769.69,303,0,5,E-commerce,No,No,650.4,2024-01-20
PRJ-00470,77241.69,180,11,5,E-commerce,No,Sí,1872.6,2024-01-20
PRJ-00471,5911.59,180,9,8,E-commerce,Sí,No,587.7,2024-01-20
PRJ-00472,77740.91,65,12,5,App Móvil,Sí,No,1947.1,2024-01-20
PRJ-00473,8236.99,355,13,8,E-commerce,Sí,Sí,670.3,2024-01-20
PRJ-00474,71835.73,124,12,8,Sistema SaaS,Sí,No,1907.5,2024-01-20
PRJ-00475,44577.58,163,12,1,App Móvil,Sí,No,1105.8,2024-01-20
PRJ-00476,79472.36,191,4,4,Sistema SaaS,Sí,Sí,1843.7,2024-01-20
PRJ-00477,10534.74,73,4,9,App Móvil,Sí,Sí,678.3,2024-01-20
PRJ-00478,46539.07,329,3,2,Sistema SaaS,Sí,Sí,1059.2,2024-01-20
PRJ-00479,77697.69,312,2,4,E-commerce,Sí,No,1768.5,2024-01-20
PRJ-00480,44232.34,269,6,4,App Móvil,No,No,1097.9,2024-01-20
PRJ-00481,52204.9,81,10,1,Sistema SaaS,Sí,Sí,1194.5,2024-01-21
PRJ-00482,57181.15,310,6,7,App Móvil,No,Sí,1547.5,2024-01-21
PRJ-00483,39090.58,103,0,1,App Móvil,Sí,Sí,835.3,2024-01-21
PRJ-00484,52066.86,324,6,5,E-commerce,No,No,1360.9,2024-01-21
PRJ-00485,48823.57,267,2,8,App Móvil,Sí,No,1398.8,2024-01-21
PRJ-00486,72586.85,196,12,4,Portal Web,Sí,Sí,1744.9,2024-01-21
PRJ-00487,8408.48,169,2,5,Sistema SaaS,Sí,Sí,429.3,2024-01-21
PRJ-00488,26072.24,168,14,3,Portal Web,Sí,Sí,818.0,2024-01-21
PRJ-00489,76280.86,264,5,5,App Móvil,No,No,1799.5,2024-01-21
PRJ-00490,71769.78,32,14,3,Sistema SaaS,No,No,1800.2,2024-01-21
PRJ-00491,39174.26,285,5,4,Portal Web,No,Sí,984.2,2024-01-21
PRJ-00492,51509.94,307,10,3,Portal Web,No,No,1280.6,2024-01-21
PRJ-00493,25803.59,33,12,5,E-commerce,Sí,No,879.2,2024-01-21
PRJ-00494,19109.09,299,14,2,Portal Web,No,Sí,641.4,2024-01-21
PRJ-00495,39777.38,241,3,9,App Móvil,No,No,1187.2,2024-01-21
PRJ-00496,31501.42,245,4,3,Sistema SaaS,Sí,Sí,788.5,2024-01-21
PRJ-00497,48774.21,299,2,1,App Móvil,No,No,1045.7,2024-01-21
PRJ-00498,10830.1,45,2,5,Portal Web,Sí,No,430.7,2024-01-21
PRJ-00499,78079.61,93,8,4,App Móvil,Sí,No,1861.4,2024-01-21
PRJ-00500,78965.81,268,4,2,Portal Web,Sí,Sí,1731.8,2024-01-21
PRJ-00501,57362.13,45,0,8,E-commerce,Sí,No,1467.6,2024-01-21
PRJ-00502,45207.23,81,8,9,App Móvil,No,No,1399.4,2024-01-21
PRJ-00503,28214.57,48,9,6,App Móvil,No,No,951.7,2024-01-21
PRJ-00504,66034.63,354,5,8,E-commerce,No,No,1706.3,2024-01-21
PRJ-00505,56354.84,122,8,2,App Móvil,Sí,Sí,1273.7,2024-01-22
PRJ-00506,17196.27,290,13,6,Portal Web,No,No,746.0,2024-01-22
PRJ-00507,73319.54,327,10,1,E-commerce,Sí,Sí,1698.6,2024-01-22
PRJ-00508,66690.29,46,6,3,App Móvil,No,No,1568.2,2024-01-22
PRJ-00509,76234.99,140,10,7,Portal Web,No,Sí,1944.5,2024-01-22
PRJ-00510,59428.96,357,9,1,Portal Web,Sí,No,1308.3,2024-01-22
PRJ-00511,51006.14,123,9,6,Sistema SaaS,No,No,1377.5,2024-01-22
PRJ-00512,36368.23,39,6,7,Sistema SaaS,No,No,1152.4,2024-01-22
PRJ-00513,74954.64,241,4,3,Sistema SaaS,No,Sí,1732.9,2024-01-22
PRJ-00514,69954.79,266,6,8,E-commerce,No,Sí,1810.8,2024-01-22
PRJ-00515,8391.4,283,9,8,Portal Web,Sí,Sí,643.6,2024-01-22
PRJ-00516,6977.52,45,3,5,E-commerce,No,No,394.0,2024-01-22
PRJ-00517,33234.75,173,10,2,E-commerce,Sí,Sí,906.5,2024-01-22
PRJ-00518,65791.5,71,10,2,E-commerce,Sí,No,1498.5,2024-01-22
PRJ-00519,79045.71,32,5,5,E-commerce,Sí,Sí,1890.4,2024-01-22
PRJ-00520,16281.27,185,1,4,E-commerce,No,No,484.1,2024-01-22
PRJ-00521,49559.8,202,13,4,App Móvil,Sí,Sí,1350.9,2024-01-22
PRJ-00522,33566.81,53,9,5,Sistema SaaS,No,No,983.1,2024-01-22
PRJ-00523,77743.58,304,2,1,E-commerce,No,Sí,1616.0,2024-01-22
PRJ-00524,68158.92,104,1,7,App Móvil,No,No,1674.0,2024-01-22
PRJ-00525,67874.65,69,12,3,App Móvil,No,No,1685.5,2024-01-22
PRJ-00526,40151.99,331,9,8,Portal Web,Sí,No,1295.9,2024-01-22
PRJ-00527,36111.46,69,1,9,E-commerce,Sí,No,1128.9,2024-01-22
PRJ-00528,25505.53,91,6,8,Sistema SaaS,Sí,Sí,921.5,2024-01-22
PRJ-00529,9228.16,267,4,2,Portal Web,No,No,355.4,2024-01-23
PRJ-00530,69854.18,274,12,7,E-commerce,Sí,No,1771.1,2024-01-23
PRJ-00531,65967.58,47,12,4,Portal Web,No,Sí,1655.3,2024-01-23
PRJ-00532,79978.83,169,5,5,Sistema SaaS,No,No,1860.6,2024-01-23
PRJ-00533,79747.76,111,2,5,Sistema SaaS,No,Sí,1900.3,2024-01-23
PRJ-00534,46657.38,218,14,9,E-commerce,Sí,No,1574.4,2024-01-23
PRJ-00535,62674.06,137,9,2,Sistema SaaS,Sí,Sí,1452.2,2024-01-23
PRJ-00536,75857.43,263,4,2,Sistema SaaS,Sí,No,1646.0,2024-01-23
PRJ-00537,68723.55,297,4,3,Sistema SaaS,No,Sí,1559.2,2024-01-23
PRJ-00538,23551.11,133,10,5,E-commerce,No,Sí,800.5,2024-01-23
PRJ-00539,38790.81,163,3,4,Portal Web,No,Sí,972.0,2024-01-23
PRJ-00540,14686.96,62,9,9,Portal Web,Sí,No,812.6,2024-01-23
PRJ-00541,76553.83,266,3,3,Portal Web,No,No,1717.7,2024-01-23
PRJ-00542,50463.1,207,11,1,Portal Web,No,No,1189.6,2024-01-23
PRJ-00543,22148.21,41,12,5,Portal Web,Sí,Sí,819.2,2024-01-23
PRJ-00544,55377.55,258,7,8,Portal Web,No,No,1535.7,2024-01-23
PRJ-00545,51359.62,338,5,1,Portal Web,Sí,Sí,1108.8,2024-01-23
PRJ-00546,31862.2,298,10,1,Sistema SaaS,No,Sí,778.7,2024-01-23
PRJ-00547,13516.82,160,1,6,Portal Web,Sí,No,571.6,2024-01-23
PRJ-00548,55367.99,278,1,7,Sistema SaaS,Sí,No,1436.4,2024-01-23
PRJ-00549,44023.08,87,1,8,App Móvil,Sí,Sí,1257.5,2024-01-23
PRJ-00550,62923.88,33,5,8,E-commerce,Sí,No,1687.0,2024-01-23
PRJ-00551,44012.26,265,11,3,Sistema SaaS,No,No,1145.8,2024-01-23
PRJ-00552,68913.61,202,0,4,E-commerce,Sí,No,1561.0,2024-01-23
PRJ-00553,46393.01,351,2,9,E-commerce,No,No,1389.3,2024-01-24
PRJ-00554,47070.35,65,0,5,App Móvil,Sí,No,1185.8,2024-01-24
PRJ-00555,70749.02,308,3,9,Portal Web,Sí,Sí,1851.7,2024-01-24
PRJ-00556,35261.21,266,12,5,App Móvil,No,No,1062.4,2024-01-24
PRJ-00557,15051.14,304,0,5,Sistema SaaS,No,Sí,551.7,2024-01-24
PRJ-00558,7158.7,325,8,9,Sistema SaaS,No,Sí,652.5,2024-01-24
PRJ-00559,61635.29,357,10,6,Sistema SaaS,Sí,Sí,1615.0,2024-01-24
PRJ-00560,51523.22,87,11,3,E-commerce,No,No,1265.2,2024-01-24
PRJ-00561,57805.98,47,10,5,Portal Web,No,No,1543.5,2024-01-24
PRJ-00562,20972.31,65,12,1,Portal Web,Sí,No,580.3,2024-01-24
PRJ-00563,15227.86,158,5,9,Portal Web,Sí,No,776.7,2024-01-24
PRJ-00564,6090.85,30,13,7,App Móvil,Sí,No,638.4,2024-01-24
PRJ-00565,31294.07,93,7,1,App Móvil,No,Sí,746.4,2024-01-24
PRJ-00566,49243.83,91,13,4,Sistema SaaS,Sí,Sí,1319.7,2024-01-24
PRJ-00567,34418.3,360,1,2,Portal Web,No,Sí,811.7,2024-01-24
PRJ-00568,37810.62,175,13,3,Portal Web,No,Sí,1017.4,2024-01-24
PRJ-00569,72811.9,301,14,4,App Móvil,Sí,No,1762.5,2024-01-24
PRJ-00570,31119.16,46,5,2,E-commerce,Sí,Sí,763.5,2024-01-24
PRJ-00571,43549.21,309,3,1,Portal Web,Sí,No,954.0,2024-01-24
PRJ-00572,63773.98,127,6,4,Sistema SaaS,No,Sí,1529.2,2024-01-24
PRJ-00573,34740.71,256,7,9,Portal Web,No,No,1219.2,2024-01-24
PRJ-00574,51656.5,272,13,9,App Móvil,No,Sí,1570.5,2024-01-24
PRJ-00575,69677.28,230,5,9,Portal Web,Sí,No,1855.0,2024-01-24
PRJ-00576,76214.05,208,12,3,Sistema SaaS,No,Sí,1841.0,2024-01-24
PRJ-00577,16030.51,299,12,1,E-commerce,No,No,502.7,2024-01-25
PRJ-00578,74494.07,263,0,1,E-commerce,Sí,No,1584.6,2024-01-25
PRJ-00579,41908.72,141,14,3,Sistema SaaS,Sí,Sí,1135.3,2024-01-25
PRJ-00580,24368.33,95,7,8,Sistema SaaS,No,Sí,914.0,2024-01-25
PRJ-00581,39435.18,274,10,4,Portal Web,Sí,Sí,1087.7,2024-01-25
PRJ-00582,78502.44,274,0,8,Portal Web,Sí,No,1936.5,2024-01-25
PRJ-00583,41946.36,101,8,7,App Móvil,Sí,No,1239.6,2024-01-25
PRJ-00584,29656.37,78,1,8,E-commerce,No,No,975.1,2024-01-25
PRJ-00585,52505.06,219,10,2,E-commerce,No,Sí,1256.4,2024-01-25
PRJ-00586,23010.92,322,9,8,Sistema SaaS,No,No,960.0,2024-01-25
PRJ-00587,10689.75,206,5,9,App Móvil,Sí,No,691.5,2024-01-25
PRJ-00588,14665.98,190,7,6,Portal Web,Sí,No,647.6,2024-01-25
PRJ-00589,14603.44,179,4,3,Sistema SaaS,Sí,Sí,467.2,2024-01-25
PRJ-00590,16392.7,99,13,7,Sistema SaaS,Sí,Sí,818.9,2024-01-25
PRJ-00591,15412.04,62,1,9,Sistema SaaS,No,Sí,726.0,2024-01-25
PRJ-00592,53065.61,313,4,8,E-commerce,Sí,Sí,1458.0,2024-01-25
PRJ-00593,18641.01,289,0,8,Portal Web,Sí,No,714.7,2024-01-25
PRJ-00594,30925.05,351,7,7,Portal Web,No,Sí,1035.0,2024-01-25
PRJ-00595,72259.13,106,7,5,Sistema SaaS,Sí,Sí,1742.4,2024-01-25
PRJ-00596,40547.12,139,13,2,Sistema SaaS,Sí,Sí,1049.4,2024-01-25
PRJ-00597,55066.83,334,1,5,App Móvil,No,Sí,1352.2,2024-01-25
PRJ-00598,17923.99,168,5,5,Portal Web,No,No,670.3,2024-01-25
PRJ-00599,19421.68,64,10,2,Sistema SaaS,Sí,No,613.3,2024-01-25
PRJ-00600,8065.15,264,7,1,App Móvil,Sí,Sí,311.6,2024-01-25
PRJ-00601,17670.13,359,9,5,Sistema SaaS,Sí,Sí,704.1,2024-01-26
PRJ-00602,25894.28,229,12,6,E-commerce,Sí,No,932.1,2024-01-26
PRJ-00603,18275.79,354,7,7,Sistema SaaS,Sí,No,774.4,2024-01-26
PRJ-00604,11652.69,180,11,2,E-commerce,No,No,500.7,2024-01-26
PRJ-00605,14047.69,63,13,6,Portal Web,No,Sí,702.1,2024-01-26
PRJ-00606,39558.41,153,14,8,Sistema SaaS,Sí,Sí,1291.9,2024-01-26
PRJ-00607,20475.03,61,13,6,Portal Web,No,Sí,772.3,2024-01-26
PRJ-00608,32320.24,301,6,3,Portal Web,Sí,Sí,901.8,2024-01-26
PRJ-00609,42756.3,353,2,3,Portal Web,No,No,1063.6,2024-01-26
PRJ-00610,56779.61,339,12,7,E-commerce,No,Sí,1569.8,2024-01-26
PRJ-00611,7948.41,153,13,2,Portal Web,No,Sí,437.1,2024-01-26
PRJ-00612,64955.78,345,14,3,Portal Web,Sí,No,1627.9,2024-01-26
PRJ-00613,52092.53,107,11,7,E-commerce,No,Sí,1504.9,2024-01-26
PRJ-00614,11131.93,105,13,9,Sistema SaaS,No,Sí,796.2,2024-01-26
PRJ-00615,70518.4,89,10,1,Portal Web,No,Sí,1556.8,2024-01-26
PRJ-00616,74065.43,114,3,5,App Móvil,Sí,Sí,1745.5,2024-01-26
PRJ-00617,9580.85,109,0,2,E-commerce,No,Sí,290.3,2024-01-26
PRJ-00618,25765.82,201,8,5,E-commerce,No,No,838.1,2024-01-26
PRJ-00619,65465.1,287,13,6,Sistema SaaS,No,No,1733.9,2024-01-26
PRJ-00620,61119.48,308,9,8,App Móvil,Sí,Sí,1722.9,2024-01-26
PRJ-00621,18839.08,250,9,7,E-commerce,Sí,No,825.2,2024-01-26
PRJ-00622,20701.2,75,1,5,Sistema SaaS,No,Sí,672.9,2024-01-26
PRJ-00623,32785.41,102,9,5,Portal Web,Sí,No,1012.0,2024-01-26
PRJ-00624,41339.22,83,6,2,Portal Web,Sí,No,994.5,2024-01-26
PRJ-00625,51369.11,356,7,6,E-commerce,No,Sí,1410.5,2024-01-27
PRJ-00626,32668.52,250,13,3,Sistema SaaS,No,No,914.4,2024-01-27
PRJ-00627,39690.1,38,3,6,Portal Web,No,Sí,1101.5,2024-01-27
PRJ-00628,61060.32,355,10,3,Portal Web,Sí,Sí,1493.9,2024-01-27
PRJ-00629,7751.24,201,10,2,Sistema SaaS,No,No,378.6,2024-01-27
PRJ-00630,23932.77,113,14,8,Portal Web,No,No,1016.0,2024-01-27
PRJ-00631,58501.22,359,9,4,Portal Web,Sí,No,1481.2,2024-01-27
PRJ-00632,72140.51,358,0,5,App Móvil,Sí,Sí,1703.8,2024-01-27
PRJ-00633,43375.81,41,4,9,Sistema SaaS,Sí,No,1293.9,2024-01-27
PRJ-00634,44908.51,61,9,4,Portal Web,Sí,No,1193.7,2024-01-27
PRJ-00635,13037.9,318,9,1,App Móvil,Sí,No,395.7,2024-01-27
PRJ-00636,38555.93,349,5,6,Portal Web,Sí,Sí,1127.9,2024-01-27
