id_proyecto,presupuesto_estimado,deadline_dias,cantidad_bugs,numero_desarrolladores,tipo_servicio,infraestructura_nube_previa,renovacion_contrato,horas_hombre_invertidas,fecha_entrega
PRJ-01277,23153.38,176,8,3,App Móvil,No,No,696.4,2024-02-23
PRJ-01278,78999.69,233,3,9,Sistema SaaS,Sí,No,2041.7,2024-02-23
PRJ-01279,15687.17,109,5,1,Sistema SaaS,Sí,Sí,380.4,2024-02-23
PRJ-01280,42416.61,72,3,5,Portal Web,No,No,1110.2,2024-02-23
PRJ-01281,51361.68,118,10,2,App Móvil,Sí,Sí,1209.1,2024-02-23
PRJ-01282,57684.87,177,0,4,Sistema SaaS,No,Sí,1337.2,2024-02-23
PRJ-01283,46973.65,124,6,1,App Móvil,No,No,1066.1,2024-02-23
PRJ-01284,5732.81,180,13,3,App Móvil,Sí,No,425.8,2024-02-23
PRJ-01285,29484.6,31,9,7,Portal Web,No,No,1024.9,2024-02-23
PRJ-01286,43828.37,51,10,3,E-commerce,Sí,No,1123.1,2024-02-23
PRJ-01287,11589.99,342,11,4,Portal Web,Sí,No,525.0,2024-02-23
PRJ-01288,31297.02,357,5,2,Sistema SaaS,No,Sí,717.4,2024-02-23
PRJ-01289,7490.23,36,8,3,Portal Web,Sí,No,382.5,2024-02-23
PRJ-01290,10893.39,235,6,9,Portal Web,No,Sí,723.3,2024-02-23
PRJ-01291,34769.25,143,12,3,App Móvil,Sí,Sí,977.1,2024-02-23
PRJ-01292,14953.68,301,6,5,Portal Web,No,No,594.0,2024-02-23
PRJ-01293,47565.56,112,1,2,Sistema SaaS,No,No,1056.9,2024-02-23
PRJ-01294,56709.87,208,11,4,E-commerce,No,No,1436.5,2024-02-23
PRJ-01295,65044.0,239,10,7,Portal Web,Sí,No,1740.8,2024-02-23
PRJ-01296,20011.27,357,14,7,Portal Web,No,No,873.1,2024-02-23
PRJ-01297,17561.19,153,8,3,E-commerce,Sí,Sí,559.8,2024-02-24
PRJ-01298,12842.59,142,9,5,Sistema SaaS,Sí,Sí,588.0,2024-02-24
PRJ-01299,52732.27,41,8,1,Sistema SaaS,Sí,Sí,1193.2,2024-02-24
PRJ-01300,57985.68,155,5,1,Portal Web,Sí,No,1311.6,2024-02-24
PRJ-01301,7368.96,82,12,5,App Móvil,Sí,No,496.2,2024-02-24
PRJ-01302,75215.92,360,2,9,Portal Web,No,Sí,1929.3,2024-02-24
PRJ-01303,8897.85,312,0,1,E-commerce,Sí,No,216.5,2024-02-24
PRJ-01304,45597.23,169,3,1,E-commerce,No,No,981.8,2024-02-24
PRJ-01305,58179.54,126,13,4,E-commerce,No,No,1512.4,2024-02-24
PRJ-01306,70322.68,34,13,4,Portal Web,Sí,Sí,1798.4,2024-02-24
PRJ-01307,58556.52,86,2,2,Portal Web,No,No,1277.1,2024-02-24
PRJ-01308,65129.61,363,13,9,Sistema SaaS,No,Sí,1876.5,2024-02-24
PRJ-01309,30458.76,98,11,9,App Móvil,Sí,No,1098.4,2024-02-24
PRJ-01310,66111.88,147,0,2,Portal Web,No,No,1402.4,2024-02-24
PRJ-01311,11008.61,88,2,9,Sistema SaaS,Sí,Sí,688.1,2024-02-24
PRJ-01312,72111.25,62,13,6,Portal Web,Sí,No,1866.9,2024-02-24
PRJ-01313,46069.43,347,13,8,Sistema SaaS,Sí,No,1449.9,2024-02-24
PRJ-01314,66297.33,79,3,4,Sistema SaaS,No,No,1526.4,2024-02-24
PRJ-01315,38923.87,48,12,2,App Móvil,No,Sí,1018.9,2024-02-24
PRJ-01316,53268.33,243,12,2,Portal Web,No,No,1340.2,2024-02-24
PRJ-01317,44480.2,226,14,9,Sistema SaaS,No,No,1433.6,2024-02-24
PRJ-01318,59869.21,76,13,1,E-commerce,Sí,No,1453.0,2024-02-24
PRJ-01319,11122.25,196,7,7,E-commerce,Sí,No,582.8,2024-02-24
PRJ-01320,9526.41,318,8,3,E-commerce,No,No,409.4,2024-02-24
PRJ-01321,23532.74,170,2,3,App Móvil,Sí,Sí,608.8,2024-02-25
PRJ-01322,16965.85,113,5,2,Sistema SaaS,No,Sí,482.5,2024-02-25
PRJ-01323,70383.77,211,9,6,App Móvil,Sí,No,1764.5,2024-02-25
PRJ-01324,21441.05,108,10,2,Portal Web,Sí,No,615.7,2024-02-25
PRJ-01325,78189.89,244,14,4,Portal Web,Sí,Sí,1882.1,2024-02-25
PRJ-01326,30267.18,43,4,9,Sistema SaaS,Sí,No,1074.4,2024-02-25
PRJ-01327,18658.84,244,5,9,E-commerce,Sí,No,832.2,2024-02-25
PRJ-01328,64227.39,157,3,6,Sistema SaaS,No,No,1578.1,2024-02-25
PRJ-01329,54403.08,339,9,4,Sistema SaaS,No,No,1383.1,2024-02-25
PRJ-01330,42364.68,277,5,7,Sistema SaaS,Sí,No,1184.9,2024-02-25
PRJ-01331,46652.27,58,6,1,App Móvil,No,No,1057.7,2024-02-25
PRJ-01332,58940.13,309,8,4,Portal Web,Sí,No,1452.5,2024-02-25
PRJ-01333,22134.11,348,9,5,Sistema SaaS,Sí,No,774.1,2024-02-25
PRJ-01334,79725.04,231,6,8,Sistema SaaS,Sí,Sí,2039.5,2024-02-25
PRJ-01335,78109.49,86,5,2,Sistema SaaS,Sí,Sí,1753.3,2024-02-25
PRJ-01336,53774.43,247,0,5,App Móvil,No,No,1308.6,2024-02-25
PRJ-01337,19965.68,91,1,6,App Móvil,Sí,No,676.3,2024-02-25
PRJ-01338,56017.12,186,0,5,App Móvil,No,No,1315.8,2024-02-25
PRJ-01339,10414.88,231,8,9,Sistema SaaS,Sí,No,649.5,2024-02-25
PRJ-01340,7298.94,46,9,1,E-commerce,Sí,Sí,302.2,2024-02-25
PRJ-01341,24326.22,351,9,3,E-commerce,No,Sí,698.0,2024-02-25
PRJ-01342,39696.72,35,8,2,E-commerce,Sí,Sí,916.4,2024-02-25
PRJ-01343,70120.44,87,6,3,Portal Web,Sí,Sí,1600.6,2024-02-25
PRJ-01344,59537.68,354,12,9,Sistema SaaS,No,No,1745.7,2024-02-25
PRJ-01345,60702.99,347,1,9,E-commerce,No,No,1649.7,2024-02-26
PRJ-01346,36912.0,198,5,2,E-commerce,No,No,914.8,2024-02-26
PRJ-01347,30945.12,111,10,3,E-commerce,Sí,Sí,895.8,2024-02-26
PRJ-01348,32827.91,248,3,4,Sistema SaaS,Sí,No,895.1,2024-02-26
PRJ-01349,79073.72,206,0,9,E-commerce,No,No,1949.8,2024-02-26
PRJ-01350,8008.19,233,0,3,E-commerce,No,Sí,291.4,2024-02-26
PRJ-01351,70027.36,100,11,7,Sistema SaaS,Sí,Sí,1862.0,2024-02-26
PRJ-01352,48400.66,295,4,3,Portal Web,Sí,Sí,1152.2,2024-02-26
PRJ-01353,37896.16,127,11,7,App Móvil,No,Sí,1201.0,2024-02-26
PRJ-01354,59394.32,320,1,7,E-commerce,No,Sí,1515.6,2024-02-26
PRJ-01355,41500.17,237,3,9,App Móvil,No,No,1277.1,2024-02-26
PRJ-01356,70506.74,31,0,2,Portal Web,No,No,1498.2,2024-02-26
PRJ-01357,72552.64,153,3,6,Portal Web,Sí,Sí,1735.9,2024-02-26
PRJ-01358,36629.07,309,10,9,E-commerce,Sí,No,1215.0,2024-02-26
PRJ-01359,25762.08,103,5,2,Sistema SaaS,Sí,No,660.1,2024-02-26
PRJ-01360,49426.27,195,9,2,Portal Web,Sí,No,1188.0,2024-02-26
PRJ-01361,73427.25,51,3,5,App Móvil,No,No,1730.7,2024-02-26
PRJ-01362,20799.66,183,0,8,App Móvil,Sí,Sí,799.8,2024-02-26
PRJ-01363,51722.49,324,6,9,App Móvil,No,No,1539.7,2024-02-26
PRJ-01364,52367.02,248,13,2,App Móvil,Sí,No,1290.7,2024-02-26
PRJ-01365,59983.48,186,1,5,Portal Web,Sí,No,1434.2,2024-02-26
PRJ-01366,14867.58,259,8,7,E-commerce,Sí,Sí,722.7,2024-02-26
PRJ-01367,58686.87,49,12,6,E-commerce,No,No,1598.4,2024-02-26
PRJ-01368,73177.44,70,2,6,App Móvil,Sí,Sí,1746.5,2024-02-26
PRJ-01369,18476.23,177,7,7,E-commerce,No,Sí,785.0,2024-02-27
PRJ-01370,22815.75,137,12,3,App Móvil,No,Sí,731.7,2024-02-27
PRJ-01371,77854.63,113,7,3,App Móvil,Sí,Sí,1773.0,2024-02-27
PRJ-01372,18573.27,351,2,9,Sistema SaaS,No,No,811.3,2024-02-27
PRJ-01373,69078.88,338,3,8,Portal Web,Sí,Sí,1770.0,2024-02-27
PRJ-01374,41920.84,319,1,5,Portal Web,No,Sí,1077.8,2024-02-27
PRJ-01375,23542.33,352,3,6,App Móvil,Sí,Sí,784.3,2024-02-27
PRJ-01376,70306.24,163,10,1,Portal Web,No,Sí,1591.6,2024-02-27
PRJ-01377,38397.89,236,10,1,E-commerce,No,Sí,951.7,2024-02-27
PRJ-01378,43611.3,312,10,4,App Móvil,Sí,No,1178.9,2024-02-27
PRJ-01379,31942.5,295,13,2,Sistema SaaS,Sí,Sí,819.6,2024-02-27
PRJ-01380,49471.31,102,8,7,E-commerce,Sí,No,1406.5,2024-02-27
PRJ-01381,17264.29,77,1,2,Sistema SaaS,Sí,No,457.2,2024-02-27
PRJ-01382,34331.12,355,11,2,Sistema SaaS,No,Sí,923.6,2024-02-27
PRJ-01383,77705.92,262,11,5,Portal Web,No,No,1887.2,2024-02-27
PRJ-01384,24360.01,129,12,4,Portal Web,No,No,758.1,2024-02-27
PRJ-01385,54255.25,88,2,8,App Móvil,No,No,1489.3,2024-02-27
PRJ-01386,29389.25,287,14,4,Portal Web,Sí,Sí,905.2,2024-02-27
PRJ-01387,63010.48,94,10,6,Sistema SaaS,No,Sí,1680.8,2024-02-27
PRJ-01388,14815.52,112,10,5,Sistema SaaS,Sí,Sí,626.8,2024-02-27
PRJ-01389,77736.58,183,14,2,E-commerce,No,Sí,1787.1,2024-02-27
PRJ-01390,39034.22,295,3,8,Sistema SaaS,Sí,Sí,1185.4,2024-02-27
PRJ-01391,22703.78,338,4,2,App Móvil,Sí,Sí,607.5,2024-02-27
PRJ-01392,10512.26,108,0,9,App Móvil,Sí,Sí,629.2,2024-02-27
PRJ-01393,17731.84,344,6,9,Portal Web,Sí,No,844.2,2024-02-28
PRJ-01394,43983.05,179,13,3,Portal Web,Sí,No,1153.0,2024-02-28
PRJ-01395,30275.24,77,9,4,Portal Web,No,Sí,855.3,2024-02-28
PRJ-01396,67166.25,277,6,8,App Móvil,Sí,No,1765.6,2024-02-28
PRJ-01397,37316.56,307,8,9,Sistema SaaS,No,Sí,1218.7,2024-02-28
PRJ-01398,23653.57,127,3,3,Portal Web,No,Sí,654.9,2024-02-28
PRJ-01399,51285.87,54,13,5,E-commerce,Sí,Sí,1428.6,2024-02-28
PRJ-01400,58008.29,313,13,8,Portal Web,No,No,1680.5,2024-02-28
PRJ-01401,17528.14,330,5,3,App Móvil,No,Sí,545.5,2024-02-28
PRJ-01402,17571.44,97,10,7,Portal Web,No,Sí,778.7,2024-02-28
PRJ-01403,7750.36,36,1,8,Sistema SaaS,Sí,Sí,551.5,2024-02-28
PRJ-01404,60230.15,334,11,3,Portal Web,Sí,Sí,1425.8,2024-02-28
PRJ-01405,54785.34,166,11,2,App Móvil,Sí,No,1287.6,2024-02-28
PRJ-01406,40597.32,193,13,7,App Móvil,Sí,Sí,1328.6,2024-02-28
PRJ-01407,68312.78,112,3,9,E-commerce,No,No,1775.9,2024-02-28
PRJ-01408,65425.26,167,1,1,App Móvil,No,No,1378.8,2024-02-28
PRJ-01409,48901.58,102,9,3,E-commerce,No,Sí,1239.5,2024-02-28
PRJ-01410,70120.35,266,4,5,Sistema SaaS,No,Sí,1627.3,2024-02-28
PRJ-01411,20438.09,75,14,3,App Móvil,No,No,668.4,2024-02-28
PRJ-01412,13393.97,135,6,1,Portal Web,No,No,416.5,2024-02-28
PRJ-01413,25231.22,317,12,7,Sistema SaaS,Sí,No,939.3,2024-02-28
PRJ-01414,9281.51,291,0,7,Portal Web,No,No,477.0,2024-02-28
PRJ-01415,44837.71,205,14,8,Portal Web,No,Sí,1411.7,2024-02-28
PRJ-01416,75245.43,195,9,5,Portal Web,No,No,1813.6,2024-02-28
PRJ-01417,7950.77,174,9,5,Sistema SaaS,Sí,No,505.2,2024-02-29
PRJ-01418,14158.24,359,6,5,Sistema SaaS,No,No,550.6,2024-02-29
PRJ-01419,38914.93,312,9,1,App Móvil,No,No,882.2,2024-02-29
PRJ-01420,75040.63,83,12,5,Portal Web,Sí,Sí,1898.7,2024-02-29
PRJ-01421,28711.71,207,5,6,E-commerce,No,Sí,875.9,2024-02-29
PRJ-01422,43042.61,273,5,1,App Móvil,Sí,Sí,947.1,2024-02-29
PRJ-01423,8117.96,156,11,7,Sistema SaaS,Sí,No,630.1,2024-02-29
PRJ-01424,16125.74,300,7,1,E-commerce,No,No,453.3,2024-02-29
PRJ-01425,78997.26,161,7,2,Sistema SaaS,No,Sí,1781.8,2024-02-29
PRJ-01426,77383.9,122,5,2,E-commerce,Sí,Sí,1718.8,2024-02-29
PRJ-01427,5370.5,102,2,5,App Móvil,No,No,345.1,2024-02-29
PRJ-01428,76385.88,277,4,7,E-commerce,No,Sí,1916.3,2024-02-29
PRJ-01429,52934.0,302,1,1,App Móvil,Sí,No,1119.9,2024-02-29
PRJ-01430,70093.87,72,14,1,Sistema SaaS,Sí,No,1599.9,2024-02-29
PRJ-01431,39105.49,70,13,1,E-commerce,No,No,990.4,2024-02-29
PRJ-01432,43669.7,199,4,6,Portal Web,Sí,No,1158.7,2024-02-29
PRJ-01433,41663.49,241,13,2,Portal Web,No,No,1100.1,2024-02-29
PRJ-01434,55014.82,197,8,1,Sistema SaaS,No,No,1258.9,2024-02-29
PRJ-01435,15473.84,68,9,6,E-commerce,No,Sí,690.5,2024-02-29
PRJ-01436,7248.02,274,0,2,Portal Web,No,Sí,187.0,2024-02-29
PRJ-01437,28094.75,180,9,6,App Móvil,Sí,Sí,968.8,2024-02-29
PRJ-01438,57851.06,140,4,8,E-commerce,No,No,1575.9,2024-02-29
PRJ-01439,20139.01,76,11,2,E-commerce,Sí,Sí,624.2,2024-02-29
PRJ-01440,55507.43,92,5,9,Portal Web,No,No,1570.6,2024-02-29
PRJ-01441,77743.4,254,13,8,App Móvil,No,No,2057.5,2024-03-01
PRJ-01442,12042.55,98,10,1,App Móvil,Sí,No,397.2,2024-03-01
PRJ-01443,55445.16,328,6,7,App Móvil,No,No,1515.1,2024-03-01
PRJ-01444,38281.27,319,8,6,E-commerce,Sí,Sí,1118.7,2024-03-01
PRJ-01445,70110.67,325,5,6,Sistema SaaS,Sí,Sí,1725.4,2024-03-01
PRJ-01446,18286.23,232,4,6,E-commerce,No,Sí,680.5,2024-03-01
PRJ-01447,56946.95,90,11,6,E-commerce,No,No,1538.4,2024-03-01
PRJ-01448,67858.65,347,6,7,Portal Web,No,Sí,1728.7,2024-03-01
PRJ-01449,75846.07,343,12,3,Sistema SaaS,No,Sí,1791.7,2024-03-01
PRJ-01450,56243.6,190,0,6,App Móvil,Sí,Sí,1403.5,2024-03-01
PRJ-01451,42288.11,360,10,3,Portal Web,No,No,1078.1,2024-03-01
PRJ-01452,51338.54,45,13,7,E-commerce,No,Sí,1493.6,2024-03-01
PRJ-01453,70167.87,123,4,7,Sistema SaaS,No,No,1814.6,2024-03-01
PRJ-01454,47795.73,333,14,8,App Móvil,No,Sí,1482.3,2024-03-01
PRJ-01455,7279.03,167,1,2,App Móvil,No,No,224.3,2024-03-01
PRJ-01456,74821.15,67,3,9,E-commerce,Sí,Sí,1911.2,2024-03-01
PRJ-01457,56714.51,156,6,5,App Móvil,No,Sí,1399.7,2024-03-01
PRJ-01458,55738.5,304,4,9,App Móvil,Sí,Sí,1608.4,2024-03-01
PRJ-01459,21175.64,193,11,5,Sistema SaaS,No,No,805.7,2024-03-01
PRJ-01460,54416.41,348,5,7,Portal Web,No,Sí,1431.1,2024-03-01
PRJ-01461,34539.83,106,1,9,Sistema SaaS,No,Sí,1113.1,2024-03-01
PRJ-01462,53842.47,203,2,4,Portal Web,Sí,No,1311.5,2024-03-01
PRJ-01463,12994.48,350,6,2,Portal Web,No,No,420.9,2024-03-01
PRJ-01464,54338.4,120,10,9,Portal Web,Sí,No,1599.5,2024-03-01
PRJ-01465,79956.03,267,1,2,App Móvil,Sí,No,1757.1,2024-03-02
PRJ-01466,8615.9,293,11,3,Sistema SaaS,No,Sí,391.7,2024-03-02
PRJ-01467,78288.06,208,5,2,App Móvil,Sí,Sí,1781.6,2024-03-02
PRJ-01468,35518.1,238,4,3,E-commerce,No,No,894.9,2024-03-02
PRJ-01469,70306.51,102,9,6,Sistema SaaS,No,Sí,1816.4,2024-03-02
PRJ-01470,63678.91,136,0,3,Portal Web,Sí,No,1378.6,2024-03-02
PRJ-01471,47526.22,324,11,8,App Móvil,No,Sí,1424.4,2024-03-02
PRJ-01472,60383.69,313,10,6,App Móvil,No,No,1570.7,2024-03-02
PRJ-01473,70888.67,211,14,7,Sistema SaaS,Sí,Sí,1898.2,2024-03-02
PRJ-01474,35310.52,66,9,1,Sistema SaaS,Sí,No,866.9,2024-03-02
PRJ-01475,29527.49,166,10,3,Portal Web,Sí,No,872.2,2024-03-02
PRJ-01476,55069.5,85,3,3,Portal Web,Sí,Sí,1229.6,2024-03-02
PRJ-01477,65588.45,216,10,2,E-commerce,Sí,Sí,1525.7,2024-03-02
PRJ-01478,62171.39,287,1,7,Portal Web,Sí,Sí,1592.8,2024-03-02
PRJ-01479,64836.02,87,3,9,App Móvil,No,No,1764.8,2024-03-02
PRJ-01480,37668.75,152,0,4,E-commerce,Sí,Sí,922.4,2024-03-02
PRJ-01481,66337.57,217,1,5,E-commerce,Sí,No,1553.0,2024-03-02
PRJ-01482,14015.68,259,12,3,E-commerce,No,Sí,557.0,2024-03-02
PRJ-01483,45836.68,197,7,9,Sistema SaaS,No,Sí,1410.4,2024-03-02
PRJ-01484,5431.9,143,5,4,Portal Web,Sí,No,381.2,2024-03-02
PRJ-01485,29343.94,281,1,5,E-commerce,Sí,No,793.6,2024-03-02
PRJ-01486,32484.62,136,11,1,Sistema SaaS,No,Sí,807.0,2024-03-02
PRJ-01487,34712.95,66,14,2,Sistema SaaS,Sí,No,919.0,2024-03-02
PRJ-01488,57160.04,364,5,9,E-commerce,Sí,No,1618.9,2024-03-02
PRJ-01489,34141.86,121,9,2,E-commerce,No,Sí,908.4,2024-03-03
PRJ-01490,38652.02,47,8,5,App Móvil,Sí,No,1058.5,2024-03-03
PRJ-01491,22815.81,92,6,8,E-commerce,No,Sí,890.5,2024-03-03
PRJ-01492,32993.88,179,8,3,App Móvil,Sí,Sí,916.6,2024-03-03
PRJ-01493,22045.22,168,4,6,E-commerce,No,No,778.5,2024-03-03
PRJ-01494,10489.69,215,6,4,E-commerce,No,Sí,481.1,2024-03-03
PRJ-01495,50258.64,214,10,7,Portal Web,No,No,1410.4,2024-03-03
PRJ-01496,55115.96,234,14,3,E-commerce,Sí,Sí,1424.6,2024-03-03
PRJ-01497,51461.78,289,13,6,E-commerce,No,No,1450.6,2024-03-03
PRJ-01498,39762.05,243,6,9,App Móvil,Sí,No,1299.0,2024-03-03
PRJ-01499,33483.93,285,11,1,App Móvil,No,No,857.9,2024-03-03
PRJ-01500,69750.02,164,11,3,Portal Web,No,No,1641.6,2024-03-03
PRJ-01501,43931.13,90,2,2,E-commerce,No,No,999.6,2024-03-03
PRJ-01502,40938.64,339,6,8,E-commerce,Sí,Sí,1271.2,2024-03-03
PRJ-01503,6923.15,117,0,7,App Móvil,Sí,Sí,440.8,2024-03-03
PRJ-01504,30593.59,353,8,2,Sistema SaaS,No,No,801.1,2024-03-03
PRJ-01505,33514.67,236,9,6,Sistema SaaS,Sí,Sí,1014.9,2024-03-03
PRJ-01506,34911.71,158,12,3,Sistema SaaS,Sí,No,991.0,2024-03-03
PRJ-01507,48512.93,340,5,8,App Móvil,Sí,No,1388.9,2024-03-03
PRJ-01508,45020.19,32,4,3,App Móvil,No,Sí,1106.3,2024-03-03
PRJ-01509,50592.88,271,6,9,Sistema SaaS,Sí,Sí,1501.9,2024-03-03
PRJ-01510,62366.24,150,4,1,Sistema SaaS,No,No,1330.1,2024-03-03
PRJ-01511,65973.93,131,9,5,E-commerce,No,No,1631.3,2024-03-03
PRJ-01512,58859.23,67,4,3,App Móvil,No,No,1333.3,2024-03-03
PRJ-01513,76664.28,162,10,6,App Móvil,Sí,No,1910.6,2024-03-04
PRJ-01514,6367.44,231,9,2,Sistema SaaS,No,No,347.5,2024-03-04
PRJ-01515,19683.35,50,10,9,Sistema SaaS,Sí,No,874.8,2024-03-04
PRJ-01516,5567.22,271,6,6,Portal Web,Sí,Sí,427.5,2024-03-04
PRJ-01517,53560.6,138,9,7,App Móvil,No,No,1515.7,2024-03-04
PRJ-01518,72352.29,332,14,5,Portal Web,No,No,1873.3,2024-03-04
PRJ-01519,23261.17,113,6,9,E-commerce,No,Sí,917.6,2024-03-04
PRJ-01520,74527.59,112,12,1,Portal Web,Sí,No,1653.4,2024-03-04
PRJ-01521,9520.05,320,10,5,Sistema SaaS,Sí,No,570.6,2024-03-04
PRJ-01522,75082.7,98,14,6,App Móvil,No,Sí,1936.6,2024-03-04
PRJ-01523,31371.7,158,2,7,App Móvil,No,No,944.1,2024-03-04
PRJ-01524,12606.56,225,2,4,Portal Web,Sí,Sí,482.2,2024-03-04
PRJ-01525,41440.38,169,9,1,Portal Web,Sí,No,994.4,2024-03-04
PRJ-01526,24258.24,312,11,8,E-commerce,No,Sí,995.6,2024-03-04
PRJ-01527,26365.47,341,12,4,E-commerce,Sí,Sí,830.2,2024-03-04
PRJ-01528,28046.75,263,14,3,Sistema SaaS,Sí,Sí,873.3,2024-03-04
PRJ-01529,65226.94,52,2,7,Sistema SaaS,Sí,No,1674.7,2024-03-04
PRJ-01530,45437.1,182,5,2,Sistema SaaS,Sí,No,1074.8,2024-03-04
PRJ-01531,28348.08,306,11,8,Portal Web,Sí,Sí,1082.0,2024-03-04
PRJ-01532,50775.03,90,14,6,Portal Web,Sí,Sí,1488.6,2024-03-04
PRJ-01533,58711.3,348,5,7,App Móvil,No,No,1559.9,2024-03-04
PRJ-01534,25446.8,81,12,5,Sistema SaaS,Sí,No,863.8,2024-03-04
PRJ-01535,36016.18,182,12,9,Portal Web,No,No,1291.3,2024-03-04
PRJ-01536,14141.46,266,2,5,App Móvil,No,No,504.2,2024-03-04
PRJ-01537,18586.2,340,2,5,Sistema SaaS,Sí,No,615.2,2024-03-05
PRJ-01538,56083.84,331,7,3,E-commerce,No,Sí,1355.4,2024-03-05
PRJ-01539,18607.88,61,7,1,E-commerce,No,No,420.7,2024-03-05
PRJ-01540,44387.25,84,6,2,Portal Web,No,Sí,1056.1,2024-03-05
PRJ-01541,58178.47,65,9,8,App Móvil,Sí,No,1639.1,2024-03-05
PRJ-01542,13015.77,139,3,1,E-commerce,No,Sí,312.9,2024-03-05
PRJ-01543,47548.42,206,14,7,App Móvil,Sí,Sí,1442.1,2024-03-05
PRJ-01544,24242.21,343,3,5,App Móvil,No,No,750.6,2024-03-05
PRJ-01545,77219.52,324,2,3,E-commerce,No,Sí,1704.2,2024-03-05
PRJ-01546,41265.92,126,4,7,App Móvil,No,Sí,1218.1,2024-03-05
PRJ-01547,65449.44,242,2,9,E-commerce,No,Sí,1760.0,2024-03-05
PRJ-01548,46266.99,346,12,2,Portal Web,Sí,Sí,1175.3,2024-03-05
PRJ-01549,8255.94,166,7,8,Sistema SaaS,No,No,583.5,2024-03-05
PRJ-01550,52486.35,35,6,9,Sistema SaaS,No,Sí,1526.3,2024-03-05
PRJ-01551,76355.25,138,12,3,Portal Web,Sí,No,1835.7,2024-03-05
PRJ-01552,50120.89,64,2,2,E-commerce,Sí,Sí,1111.1,2024-03-05
PRJ-01553,66439.16,68,8,7,E-commerce,Sí,No,1778.6,2024-03-05
PRJ-01554,71315.48,179,11,5,E-commerce,No,No,1800.0,2024-03-05
PRJ-01555,22105.98,147,13,5,E-commerce,Sí,No,865.9,2024-03-05
PRJ-01556,20903.36,290,12,5,Portal Web,Sí,Sí,760.4,2024-03-05
PRJ-01557,50823.57,116,4,4,Sistema SaaS,Sí,No,1240.6,2024-03-05
PRJ-01558,35827.14,105,8,5,App Móvil,Sí,No,1036.0,2024-03-05
PRJ-01559,67989.6,342,6,4,App Móvil,Sí,Sí,1626.9,2024-03-05
PRJ-01560,72501.73,243,14,6,Sistema SaaS,Sí,No,1869.6,2024-03-05
PRJ-01561,31506.6,314,6,4,Portal Web,No,Sí,841.9,2024-03-06
PRJ-01562,22765.29,268,5,2,App Móvil,Sí,Sí,614.8,2024-03-06
PRJ-01563,63539.41,194,1,9,Sistema SaaS,No,No,1678.6,2024-03-06
PRJ-01564,25610.45,116,8,2,Portal Web,Sí,Sí,686.4,2024-03-06
PRJ-01565,66696.07,170,5,9,App Móvil,Sí,Sí,1781.6,2024-03-06
PRJ-01566,36780.37,189,7,6,E-commerce,Sí,Sí,1092.7,2024-03-06
PRJ-01567,55066.24,75,0,9,E-commerce,No,No,1479.4,2024-03-06
PRJ-01568,12165.15,141,4,9,Portal Web,Sí,Sí,691.4,2024-03-06
PRJ-01569,51789.45,74,11,3,E-commerce,Sí,Sí,1282.1,2024-03-06
PRJ-01570,38882.58,276,0,1,Portal Web,Sí,Sí,807.4,2024-03-06
PRJ-01571,48995.63,133,9,1,Sistema SaaS,Sí,No,1141.8,2024-03-06
PRJ-01572,17601.07,114,10,3,Sistema SaaS,No,Sí,623.3,2024-03-06
PRJ-01573,60265.53,163,13,5,App Móvil,No,No,1578.7,2024-03-06
PRJ-01574,69709.78,137,7,3,Portal Web,No,Sí,1637.4,2024-03-06
PRJ-01575,21255.49,47,7,9,App Móvil,No,No,889.8,2024-03-06
PRJ-01576,12178.59,123,0,9,App Móvil,No,No,610.6,2024-03-06
PRJ-01577,6772.89,179,8,3,Sistema SaaS,Sí,No,333.0,2024-03-06
PRJ-01578,53147.86,275,1,3,App Móvil,Sí,Sí,1183.1,2024-03-06
PRJ-01579,50532.05,318,11,5,E-commerce,Sí,Sí,1334.8,2024-03-06
PRJ-01580,46002.31,238,8,2,App Móvil,No,Sí,1156.6,2024-03-06
PRJ-01581,22396.03,155,0,6,Portal Web,Sí,No,679.2,2024-03-06
PRJ-01582,34317.95,264,11,7,E-commerce,No,Sí,1156.8,2024-03-06
PRJ-01583,49585.73,151,9,9,Sistema SaaS,Sí,Sí,1504.1,2024-03-06
PRJ-01584,42257.51,167,13,6,Portal Web,No,No,1276.8,2024-03-06
PRJ-01585,79083.91,144,13,3,E-commerce,Sí,Sí,1850.0,2024-03-07
PRJ-01586,15232.98,191,8,5,Portal Web,Sí,Sí,633.8,2024-03-07
PRJ-01587,57135.84,230,3,4,E-commerce,Sí,No,1335.9,2024-03-07
PRJ-01588,35323.91,263,8,5,Portal Web,Sí,No,1050.5,2024-03-07
PRJ-01589,37114.97,57,6,8,Portal Web,No,Sí,1199.4,2024-03-07
PRJ-01590,58819.83,40,10,8,E-commerce,Sí,No,1653.0,2024-03-07
PRJ-01591,56932.71,235,5,6,Sistema SaaS,Sí,Sí,1466.9,2024-03-07
PRJ-01592,79344.2,196,14,1,Sistema SaaS,Sí,Sí,1810.7,2024-03-07
PRJ-01593,14629.57,276,4,8,Portal Web,No,Sí,710.1,2024-03-07
PRJ-01594,12808.22,76,10,8,Portal Web,Sí,Sí,761.8,2024-03-07
PRJ-01595,59325.41,275,8,2,Sistema SaaS,Sí,Sí,1397.4,2024-03-07
PRJ-01596,48379.02,156,1,4,Sistema SaaS,Sí,No,1158.9,2024-03-07
PRJ-01597,25562.05,176,13,2,App Móvil,Sí,No,745.3,2024-03-07
